id,l1loss,ssim,psnr,lpips
011ca24d4b3d4edd80cc5335ba36da2a.png,0.0056028482504189014,0.9568963646888733,28.813754011205308,0.027887247502803802
01323e4b2563430f9da85cd255b6e176.png,0.012028473429381847,0.9078068137168884,28.049119327115196,0.05981038883328438
013540aa7f9741b59457f16d15c45744.png,0.010271099396049976,0.9508607983589172,25.208061739966187,0.016469905152916908
04b0bde85769419a9c55ed77125a0a33.png,0.007194390054792166,0.9584950804710388,27.27055041292067,0.027846788987517357
06cde2d2e86649bca0b4d5e5d61c3e6b.png,0.009366543032228947,0.9591888785362244,23.452148225224462,0.04173647239804268
08199e93058e49d9b413d25d3be0a638.png,0.009075169451534748,0.9456573128700256,26.666783070687565,0.08663748949766159
0856c796fee14005aaa98fac1d1363ea.png,0.0034792227670550346,0.958085298538208,39.55278341778034,0.04363470897078514
0955d4f2c7034ea18a9c9fa5985c69d3.png,0.007777214515954256,0.9649640917778015,31.28850427067782,0.030578412115573883
0b867f0c7ca94f07946b91be6f914f27.png,0.011952555738389492,0.9214193820953369,24.81910401450177,0.059595782309770584
0bbe8477b35b46c58ca6af0f85f38f32.png,0.013269559480249882,0.9368131160736084,23.335720290848005,0.03456714376807213
0bdeabfe0dc04a0c8cd3bcc5809daef8.png,0.16641387343406677,0.7503287196159363,9.694163636724092,0.12965552508831024
0d4980b0ea3647ed9d4d52081f88959a.png,0.015409939922392368,0.9373564124107361,20.527941154754238,0.04568898305296898
0e9ec87a9c824fe1a42782ec9cb49977.png,0.009351682849228382,0.9605589509010315,28.52119436200311,0.027823131531476974
0fe2c83fb3504de685366aecf589bf13.png,0.010908636264503002,0.9334325194358826,24.063585789616102,0.02730856090784073
10c5c458e8a1430a905fa9629d967d4b.png,0.014573979191482067,0.9659273028373718,21.222142951351874,0.027501897886395454
12f214aeeb6146e78d874598f8c15d16.png,0.07243134826421738,0.7860249876976013,13.935835971067682,0.11406174302101135
14080d0b2d454ae495de619bb4d1b33d.png,0.009928924031555653,0.924549400806427,29.215321794767153,0.03365883231163025
